#UbUs_1b-2023-08-01-Tue-12-57-57.hdf5 ntau-n0
#iter    ineq band1 spin1 band2 spin2        tausus          value         error 
dmft-005    1     1     1     1     2             0       0.109579   6.36074e-05 
dmft-005    1     1     1     1     2           0.4       0.119464   6.56256e-05 
dmft-005    1     1     1     1     2           0.8       0.135701   7.20692e-05 
dmft-005    1     1     1     1     2           1.2       0.151033   7.62716e-05 
dmft-005    1     1     1     1     2           1.6        0.16419   8.36143e-05 
dmft-005    1     1     1     1     2             2       0.175167   8.85867e-05 
dmft-005    1     1     1     1     2           2.4        0.18433   9.10713e-05 
dmft-005    1     1     1     1     2           2.8       0.192009   9.59707e-05 
dmft-005    1     1     1     1     2           3.2       0.198484    0.00010041 
dmft-005    1     1     1     1     2           3.6        0.20396   0.000100496 
dmft-005    1     1     1     1     2             4       0.208659   9.89659e-05 
dmft-005    1     1     1     1     2           4.4       0.212707   9.95275e-05 
dmft-005    1     1     1     1     2           4.8       0.216208   0.000101521 
dmft-005    1     1     1     1     2           5.2       0.219262   0.000103988 
dmft-005    1     1     1     1     2           5.6       0.221933    0.00010642 
dmft-005    1     1     1     1     2             6       0.224293   0.000107494 
dmft-005    1     1     1     1     2           6.4         0.2264   0.000108646 
dmft-005    1     1     1     1     2           6.8       0.228266    0.00010957 
dmft-005    1     1     1     1     2           7.2       0.229937   0.000112761 
dmft-005    1     1     1     1     2           7.6       0.231431   0.000115249 
dmft-005    1     1     1     1     2             8       0.232762   0.000116628 
dmft-005    1     1     1     1     2           8.4       0.233977   0.000119161 
dmft-005    1     1     1     1     2           8.8       0.235054   0.000124397 
dmft-005    1     1     1     1     2           9.2       0.236046    0.00012628 
dmft-005    1     1     1     1     2           9.6       0.236937   0.000128369 
dmft-005    1     1     1     1     2            10       0.237758   0.000131859 
dmft-005    1     1     1     1     2          10.4       0.238493   0.000132596 
dmft-005    1     1     1     1     2          10.8       0.239152   0.000136362 
dmft-005    1     1     1     1     2          11.2       0.239768   0.000137504 
dmft-005    1     1     1     1     2          11.6       0.240329   0.000135265 
dmft-005    1     1     1     1     2            12        0.24085    0.00013497 
dmft-005    1     1     1     1     2          12.4       0.241322   0.000133891 
dmft-005    1     1     1     1     2          12.8       0.241785   0.000134677 
dmft-005    1     1     1     1     2          13.2       0.242198   0.000135958 
dmft-005    1     1     1     1     2          13.6       0.242582   0.000135861 
dmft-005    1     1     1     1     2            14       0.242935   0.000136874 
dmft-005    1     1     1     1     2          14.4        0.24326   0.000136329 
dmft-005    1     1     1     1     2          14.8       0.243577   0.000137875 
dmft-005    1     1     1     1     2          15.2       0.243874     0.0001394 
dmft-005    1     1     1     1     2          15.6       0.244145   0.000139438 
dmft-005    1     1     1     1     2            16       0.244387   0.000142317 
dmft-005    1     1     1     1     2          16.4       0.244604   0.000144973 
dmft-005    1     1     1     1     2          16.8       0.244835   0.000144941 
dmft-005    1     1     1     1     2          17.2       0.245062   0.000144811 
dmft-005    1     1     1     1     2          17.6       0.245269    0.00014568 
dmft-005    1     1     1     1     2            18       0.245457   0.000144712 
dmft-005    1     1     1     1     2          18.4       0.245637   0.000146859 
dmft-005    1     1     1     1     2          18.8       0.245813   0.000147466 
dmft-005    1     1     1     1     2          19.2       0.245965    0.00015064 
dmft-005    1     1     1     1     2          19.6       0.246118   0.000150348 
dmft-005    1     1     1     1     2            20       0.246266   0.000147347 
dmft-005    1     1     1     1     2          20.4         0.2464   0.000148042 
dmft-005    1     1     1     1     2          20.8       0.246534    0.00015006 
dmft-005    1     1     1     1     2          21.2       0.246666   0.000151509 
dmft-005    1     1     1     1     2          21.6       0.246771   0.000151889 
dmft-005    1     1     1     1     2            22       0.246872   0.000149193 
dmft-005    1     1     1     1     2          22.4       0.246969   0.000148905 
dmft-005    1     1     1     1     2          22.8       0.247062   0.000149102 
dmft-005    1     1     1     1     2          23.2       0.247154    0.00014724 
dmft-005    1     1     1     1     2          23.6       0.247249   0.000145957 
dmft-005    1     1     1     1     2            24       0.247339   0.000145564 
dmft-005    1     1     1     1     2          24.4       0.247418   0.000140406 
dmft-005    1     1     1     1     2          24.8       0.247499   0.000138323 
dmft-005    1     1     1     1     2          25.2       0.247554   0.000136354 
dmft-005    1     1     1     1     2          25.6       0.247611   0.000134123 
dmft-005    1     1     1     1     2            26       0.247664   0.000135313 
dmft-005    1     1     1     1     2          26.4       0.247714   0.000135252 
dmft-005    1     1     1     1     2          26.8       0.247775   0.000136962 
dmft-005    1     1     1     1     2          27.2       0.247819   0.000140092 
dmft-005    1     1     1     1     2          27.6       0.247857   0.000139715 
dmft-005    1     1     1     1     2            28       0.247928   0.000141103 
dmft-005    1     1     1     1     2          28.4        0.24799   0.000140642 
dmft-005    1     1     1     1     2          28.8       0.248056   0.000140336 
dmft-005    1     1     1     1     2          29.2       0.248104   0.000140274 
dmft-005    1     1     1     1     2          29.6       0.248165   0.000141558 
dmft-005    1     1     1     1     2            30       0.248214   0.000138582 
dmft-005    1     1     1     1     2          30.4       0.248245   0.000135023 
dmft-005    1     1     1     1     2          30.8       0.248273   0.000132608 
dmft-005    1     1     1     1     2          31.2       0.248296   0.000133196 
dmft-005    1     1     1     1     2          31.6       0.248325   0.000131822 
dmft-005    1     1     1     1     2            32       0.248347   0.000132108 
dmft-005    1     1     1     1     2          32.4       0.248364   0.000132464 
dmft-005    1     1     1     1     2          32.8       0.248395   0.000130121 
dmft-005    1     1     1     1     2          33.2       0.248434   0.000128306 
dmft-005    1     1     1     1     2          33.6       0.248462   0.000127891 
dmft-005    1     1     1     1     2            34       0.248488   0.000127696 
dmft-005    1     1     1     1     2          34.4       0.248503   0.000127779 
dmft-005    1     1     1     1     2          34.8       0.248532   0.000128784 
dmft-005    1     1     1     1     2          35.2       0.248574    0.00012664 
dmft-005    1     1     1     1     2          35.6       0.248607   0.000124927 
dmft-005    1     1     1     1     2            36       0.248635   0.000122196 
dmft-005    1     1     1     1     2          36.4       0.248657   0.000121627 
dmft-005    1     1     1     1     2          36.8       0.248685   0.000118487 
dmft-005    1     1     1     1     2          37.2       0.248721   0.000115889 
dmft-005    1     1     1     1     2          37.6       0.248736   0.000112578 
dmft-005    1     1     1     1     2            38       0.248744   0.000111048 
dmft-005    1     1     1     1     2          38.4       0.248766   0.000110425 
dmft-005    1     1     1     1     2          38.8       0.248807   0.000111647 
dmft-005    1     1     1     1     2          39.2       0.248836    0.00011127 
dmft-005    1     1     1     1     2          39.6       0.248867    0.00011263 
dmft-005    1     1     1     1     2            40       0.248894   0.000115673 
dmft-005    1     1     1     1     2          40.4       0.248921   0.000114976 
dmft-005    1     1     1     1     2          40.8       0.248946   0.000117301 
dmft-005    1     1     1     1     2          41.2       0.248968   0.000116821 
dmft-005    1     1     1     1     2          41.6       0.248961   0.000115447 
dmft-005    1     1     1     1     2            42       0.248949    0.00011379 
dmft-005    1     1     1     1     2          42.4       0.248954   0.000113195 
dmft-005    1     1     1     1     2          42.8       0.248954   0.000114752 
dmft-005    1     1     1     1     2          43.2       0.248956   0.000116013 
