#UbUs_1b-2023-08-01-Tue-12-57-57.hdf5 ntau-n0
#iter    ineq band1 spin1 band2 spin2        tausus          value         error 
dmft-005    1     1     1     1     1             0       0.500203   9.38347e-05 
dmft-005    1     1     1     1     1           0.4       0.425837   0.000103001 
dmft-005    1     1     1     1     1           0.8       0.388577   0.000111938 
dmft-005    1     1     1     1     1           1.2       0.365096   0.000117887 
dmft-005    1     1     1     1     1           1.6       0.348281   0.000123823 
dmft-005    1     1     1     1     1             2       0.335384   0.000126461 
dmft-005    1     1     1     1     1           2.4       0.325085   0.000131696 
dmft-005    1     1     1     1     1           2.8        0.31664   0.000137005 
dmft-005    1     1     1     1     1           3.2       0.309577   0.000140714 
dmft-005    1     1     1     1     1           3.6       0.303629   0.000141368 
dmft-005    1     1     1     1     1             4       0.298523   0.000139339 
dmft-005    1     1     1     1     1           4.4       0.294118   0.000139338 
dmft-005    1     1     1     1     1           4.8       0.290292   0.000138362 
dmft-005    1     1     1     1     1           5.2       0.286946   0.000138794 
dmft-005    1     1     1     1     1           5.6       0.283984   0.000139664 
dmft-005    1     1     1     1     1             6       0.281357   0.000138665 
dmft-005    1     1     1     1     1           6.4       0.279016   0.000138063 
dmft-005    1     1     1     1     1           6.8       0.276918   0.000137657 
dmft-005    1     1     1     1     1           7.2       0.275036   0.000138288 
dmft-005    1     1     1     1     1           7.6        0.27333   0.000140375 
dmft-005    1     1     1     1     1             8       0.271789   0.000139855 
dmft-005    1     1     1     1     1           8.4       0.270401   0.000140886 
dmft-005    1     1     1     1     1           8.8       0.269125   0.000142771 
dmft-005    1     1     1     1     1           9.2        0.26796   0.000142769 
dmft-005    1     1     1     1     1           9.6       0.266895   0.000142104 
dmft-005    1     1     1     1     1            10       0.265926   0.000144048 
dmft-005    1     1     1     1     1          10.4       0.265039   0.000147045 
dmft-005    1     1     1     1     1          10.8       0.264232   0.000151007 
dmft-005    1     1     1     1     1          11.2       0.263491   0.000151043 
dmft-005    1     1     1     1     1          11.6       0.262794   0.000150535 
dmft-005    1     1     1     1     1            12       0.262135   0.000149296 
dmft-005    1     1     1     1     1          12.4       0.261546   0.000148341 
dmft-005    1     1     1     1     1          12.8       0.260976   0.000148783 
dmft-005    1     1     1     1     1          13.2       0.260447   0.000150815 
dmft-005    1     1     1     1     1          13.6       0.259956   0.000152493 
dmft-005    1     1     1     1     1            14       0.259504    0.00015362 
dmft-005    1     1     1     1     1          14.4       0.259079     0.0001569 
dmft-005    1     1     1     1     1          14.8       0.258686    0.00016087 
dmft-005    1     1     1     1     1          15.2       0.258324   0.000161729 
dmft-005    1     1     1     1     1          15.6       0.257978   0.000163409 
dmft-005    1     1     1     1     1            16       0.257646   0.000165671 
dmft-005    1     1     1     1     1          16.4       0.257349   0.000166261 
dmft-005    1     1     1     1     1          16.8       0.257056   0.000161867 
dmft-005    1     1     1     1     1          17.2       0.256775   0.000159732 
dmft-005    1     1     1     1     1          17.6       0.256495   0.000157989 
dmft-005    1     1     1     1     1            18       0.256241   0.000157042 
dmft-005    1     1     1     1     1          18.4       0.256001   0.000154526 
dmft-005    1     1     1     1     1          18.8       0.255776   0.000152895 
dmft-005    1     1     1     1     1          19.2       0.255573   0.000153326 
dmft-005    1     1     1     1     1          19.6        0.25536   0.000155544 
dmft-005    1     1     1     1     1            20       0.255155   0.000156084 
dmft-005    1     1     1     1     1          20.4        0.25498   0.000156342 
dmft-005    1     1     1     1     1          20.8        0.25481   0.000158581 
dmft-005    1     1     1     1     1          21.2       0.254644   0.000158889 
dmft-005    1     1     1     1     1          21.6        0.25449   0.000157932 
dmft-005    1     1     1     1     1            22        0.25435   0.000154809 
dmft-005    1     1     1     1     1          22.4       0.254225   0.000153601 
dmft-005    1     1     1     1     1          22.8        0.25409   0.000151995 
dmft-005    1     1     1     1     1          23.2       0.253968   0.000152967 
dmft-005    1     1     1     1     1          23.6       0.253833   0.000152862 
dmft-005    1     1     1     1     1            24       0.253712   0.000150188 
dmft-005    1     1     1     1     1          24.4       0.253586   0.000148076 
dmft-005    1     1     1     1     1          24.8       0.253485   0.000145004 
dmft-005    1     1     1     1     1          25.2        0.25341   0.000141232 
dmft-005    1     1     1     1     1          25.6       0.253327   0.000138836 
dmft-005    1     1     1     1     1            26        0.25326    0.00013863 
dmft-005    1     1     1     1     1          26.4        0.25318   0.000137655 
dmft-005    1     1     1     1     1          26.8       0.253101    0.00014051 
dmft-005    1     1     1     1     1          27.2        0.25302   0.000142546 
dmft-005    1     1     1     1     1          27.6       0.252951   0.000143868 
dmft-005    1     1     1     1     1            28       0.252879   0.000146953 
dmft-005    1     1     1     1     1          28.4       0.252807   0.000146262 
dmft-005    1     1     1     1     1          28.8       0.252716   0.000146031 
dmft-005    1     1     1     1     1          29.2       0.252645   0.000147613 
dmft-005    1     1     1     1     1          29.6        0.25257   0.000145919 
dmft-005    1     1     1     1     1            30       0.252508   0.000144636 
dmft-005    1     1     1     1     1          30.4       0.252459   0.000142204 
dmft-005    1     1     1     1     1          30.8       0.252422   0.000140598 
dmft-005    1     1     1     1     1          31.2       0.252381   0.000141071 
dmft-005    1     1     1     1     1          31.6       0.252344    0.00013944 
dmft-005    1     1     1     1     1            32       0.252308    0.00013739 
dmft-005    1     1     1     1     1          32.4       0.252299   0.000137036 
dmft-005    1     1     1     1     1          32.8       0.252248   0.000135491 
