#UbUs_1b-2023-08-01-Tue-11-33-41.hdf5 ntau-n0
#iter    ineq band1 spin1 band2 spin2        tausus          value         error 
dmft-005    1     1     1     1     1             0       0.499046   0.000566445 
dmft-005    1     1     1     1     1           0.4       0.424951   0.000570278 
dmft-005    1     1     1     1     1           0.8       0.388388   0.000572427 
dmft-005    1     1     1     1     1           1.2       0.365893   0.000575242 
dmft-005    1     1     1     1     1           1.6       0.350195   0.000575336 
dmft-005    1     1     1     1     1             2       0.338374   0.000574835 
dmft-005    1     1     1     1     1           2.4       0.329043    0.00057597 
dmft-005    1     1     1     1     1           2.8       0.321462   0.000578614 
dmft-005    1     1     1     1     1           3.2       0.315157   0.000578631 
dmft-005    1     1     1     1     1           3.6       0.309818   0.000578629 
dmft-005    1     1     1     1     1             4        0.30525    0.00058119 
dmft-005    1     1     1     1     1           4.4       0.301314   0.000584259 
dmft-005    1     1     1     1     1           4.8       0.297863   0.000585229 
dmft-005    1     1     1     1     1           5.2       0.294828   0.000590686 
dmft-005    1     1     1     1     1           5.6       0.292136   0.000593529 
dmft-005    1     1     1     1     1             6       0.289741   0.000595193 
dmft-005    1     1     1     1     1           6.4       0.287591   0.000597142 
dmft-005    1     1     1     1     1           6.8       0.285654   0.000597844 
dmft-005    1     1     1     1     1           7.2       0.283889   0.000600705 
dmft-005    1     1     1     1     1           7.6       0.282298   0.000602285 
dmft-005    1     1     1     1     1             8        0.28084   0.000602561 
dmft-005    1     1     1     1     1           8.4       0.279506   0.000605051 
dmft-005    1     1     1     1     1           8.8       0.278278   0.000605585 
dmft-005    1     1     1     1     1           9.2       0.277133   0.000604984 
dmft-005    1     1     1     1     1           9.6       0.276083     0.0006034 
dmft-005    1     1     1     1     1            10       0.275112   0.000605298 
dmft-005    1     1     1     1     1          10.4       0.274219   0.000607468 
dmft-005    1     1     1     1     1          10.8       0.273377   0.000607687 
dmft-005    1     1     1     1     1          11.2       0.272602   0.000607071 
dmft-005    1     1     1     1     1          11.6       0.271872   0.000607853 
dmft-005    1     1     1     1     1            12       0.271196    0.00060698 
dmft-005    1     1     1     1     1          12.4       0.270551   0.000602752 
dmft-005    1     1     1     1     1          12.8       0.269955   0.000601443 
dmft-005    1     1     1     1     1          13.2       0.269391   0.000598436 
dmft-005    1     1     1     1     1          13.6       0.268857   0.000597831 
dmft-005    1     1     1     1     1            14       0.268351   0.000598784 
dmft-005    1     1     1     1     1          14.4       0.267876   0.000599121 
dmft-005    1     1     1     1     1          14.8       0.267416   0.000597772 
dmft-005    1     1     1     1     1          15.2       0.266967   0.000598692 
dmft-005    1     1     1     1     1          15.6       0.266543    0.00059971 
dmft-005    1     1     1     1     1            16       0.266143   0.000601449 
dmft-005    1     1     1     1     1          16.4       0.265763    0.00060103 
dmft-005    1     1     1     1     1          16.8       0.265391   0.000602343 
dmft-005    1     1     1     1     1          17.2       0.265034   0.000604908 
dmft-005    1     1     1     1     1          17.6       0.264678   0.000605366 
dmft-005    1     1     1     1     1            18       0.264335    0.00060734 
dmft-005    1     1     1     1     1          18.4       0.264005   0.000610177 
dmft-005    1     1     1     1     1          18.8       0.263673   0.000609761 
dmft-005    1     1     1     1     1          19.2        0.26337   0.000609876 
dmft-005    1     1     1     1     1          19.6       0.263072   0.000610015 
dmft-005    1     1     1     1     1            20       0.262774   0.000608995 
dmft-005    1     1     1     1     1          20.4       0.262498   0.000607276 
