#UbUs_1-2023-06-21-Wed-19-14-57.hdf5 sztau_sz0
#iter    ineq        tausus          value 
stat-001    1         24.36       0.240101 
stat-001    1         24.39       0.240998 
stat-001    1         24.42       0.241902 
stat-001    1         24.45       0.242813 
stat-001    1         24.48       0.243732 
stat-001    1         24.51       0.244659 
stat-001    1         24.54       0.245593 
stat-001    1         24.57       0.246533 
stat-001    1          24.6       0.247483 
stat-001    1         24.63        0.24844 
stat-001    1         24.66       0.249404 
stat-001    1         24.69       0.250375 
stat-001    1         24.72       0.251354 
stat-001    1         24.75        0.25234 
stat-001    1         24.78       0.253333 
stat-001    1         24.81       0.254336 
stat-001    1         24.84       0.255346 
stat-001    1         24.87       0.256366 
stat-001    1          24.9       0.257393 
stat-001    1         24.93        0.25843 
stat-001    1         24.96       0.259474 
stat-001    1         24.99       0.260526 
stat-001    1         25.02       0.261588 
stat-001    1         25.05       0.262658 
stat-001    1         25.08       0.263738 
stat-001    1         25.11       0.264827 
stat-001    1         25.14       0.265926 
stat-001    1         25.17       0.267035 
stat-001    1          25.2       0.268153 
stat-001    1         25.23        0.26928 
stat-001    1         25.26       0.270418 
stat-001    1         25.29       0.271565 
stat-001    1         25.32       0.272722 
stat-001    1         25.35       0.273888 
stat-001    1         25.38       0.275064 
stat-001    1         25.41       0.276251 
stat-001    1         25.44        0.27745 
stat-001    1         25.47       0.278658 
stat-001    1          25.5       0.279875 
stat-001    1         25.53       0.281104 
stat-001    1         25.56       0.282342 
stat-001    1         25.59        0.28359 
stat-001    1         25.62       0.284849 
stat-001    1         25.65       0.286117 
stat-001    1         25.68       0.287396 
stat-001    1         25.71       0.288685 
stat-001    1         25.74       0.289986 
stat-001    1         25.77       0.291298 
stat-001    1          25.8       0.292622 
stat-001    1         25.83       0.293957 
stat-001    1         25.86       0.295304 
stat-001    1         25.89       0.296663 
stat-001    1         25.92       0.298035 
stat-001    1         25.95       0.299418 
stat-001    1         25.98       0.300815 
stat-001    1         26.01       0.302226 
stat-001    1         26.04        0.30365 
stat-001    1         26.07       0.305083 
stat-001    1          26.1       0.306531 
stat-001    1         26.13       0.307991 
stat-001    1         26.16       0.309464 
stat-001    1         26.19       0.310951 
stat-001    1         26.22       0.312452 
stat-001    1         26.25       0.313968 
stat-001    1         26.28       0.315497 
stat-001    1         26.31       0.317041 
stat-001    1         26.34       0.318598 
stat-001    1         26.37        0.32017 
stat-001    1          26.4       0.321758 
stat-001    1         26.43       0.323361 
stat-001    1         26.46       0.324979 
stat-001    1         26.49       0.326612 
stat-001    1         26.52       0.328261 
stat-001    1         26.55       0.329924 
stat-001    1         26.58       0.331604 
stat-001    1         26.61         0.3333 
stat-001    1         26.64       0.335015 
stat-001    1         26.67       0.336745 
stat-001    1          26.7       0.338492 
stat-001    1         26.73       0.340256 
stat-001    1         26.76       0.342037 
stat-001    1         26.79       0.343836 
stat-001    1         26.82       0.345652 
stat-001    1         26.85       0.347487 
stat-001    1         26.88       0.349339 
stat-001    1         26.91       0.351209 
stat-001    1         26.94       0.353098 
stat-001    1         26.97       0.355007 
stat-001    1            27       0.356935 
stat-001    1         27.03       0.358882 
stat-001    1         27.06        0.36085 
stat-001    1         27.09       0.362838 
stat-001    1         27.12       0.364847 
stat-001    1         27.15       0.366876 
stat-001    1         27.18       0.368926 
stat-001    1         27.21       0.370997 
stat-001    1         27.24       0.373089 
stat-001    1         27.27       0.375204 
stat-001    1          27.3        0.37734 
stat-001    1         27.33       0.379499 
stat-001    1         27.36        0.38168 
stat-001    1         27.39       0.383884 
stat-001    1         27.42        0.38611 
stat-001    1         27.45        0.38836 
stat-001    1         27.48       0.390636 
stat-001    1         27.51       0.392936 
stat-001    1         27.54       0.395263 
stat-001    1         27.57       0.397614 
stat-001    1          27.6       0.399989 
stat-001    1         27.63       0.402391 
stat-001    1         27.66       0.404819 
stat-001    1         27.69       0.407274 
stat-001    1         27.72       0.409756 
stat-001    1         27.75       0.412266 
stat-001    1         27.78       0.414804 
stat-001    1         27.81       0.417371 
stat-001    1         27.84       0.419967 
stat-001    1         27.87       0.422595 
stat-001    1          27.9       0.425253 
stat-001    1         27.93       0.427943 
stat-001    1         27.96       0.430662 
stat-001    1         27.99       0.433414 
stat-001    1         28.02         0.4362 
stat-001    1         28.05       0.439021 
stat-001    1         28.08       0.441873 
stat-001    1         28.11       0.444759 
stat-001    1         28.14       0.447679 
stat-001    1         28.17       0.450636 
stat-001    1          28.2       0.453629 
stat-001    1         28.23       0.456658 
stat-001    1         28.26       0.459724 
stat-001    1         28.29        0.46283 
stat-001    1         28.32       0.465975 
stat-001    1         28.35       0.469161 
stat-001    1         28.38       0.472388 
stat-001    1         28.41       0.475658 
stat-001    1         28.44       0.478971 
stat-001    1         28.47       0.482326 
stat-001    1          28.5       0.485725 
stat-001    1         28.53        0.48917 
stat-001    1         28.56       0.492663 
stat-001    1         28.59       0.496204 
stat-001    1         28.62       0.499794 
stat-001    1         28.65       0.503436 
stat-001    1         28.68       0.507129 
stat-001    1         28.71       0.510873 
stat-001    1         28.74       0.514671 
stat-001    1         28.77       0.518524 
stat-001    1          28.8       0.522433 
stat-001    1         28.83       0.526399 
stat-001    1         28.86       0.530424 
stat-001    1         28.89        0.53451 
stat-001    1         28.92       0.538657 
stat-001    1         28.95       0.542869 
stat-001    1         28.98       0.547144 
stat-001    1         29.01       0.551486 
stat-001    1         29.04       0.555896 
stat-001    1         29.07       0.560378 
stat-001    1          29.1       0.564933 
stat-001    1         29.13       0.569565 
stat-001    1         29.16       0.574274 
stat-001    1         29.19       0.579062 
stat-001    1         29.22        0.58393 
stat-001    1         29.25       0.588884 
stat-001    1         29.28       0.593925 
stat-001    1         29.31       0.599058 
stat-001    1         29.34       0.604285 
stat-001    1         29.37       0.609607 
stat-001    1          29.4       0.615028 
stat-001    1         29.43       0.620553 
stat-001    1         29.46       0.626184 
stat-001    1         29.49       0.631926 
stat-001    1         29.52       0.637784 
stat-001    1         29.55       0.643763 
stat-001    1         29.58       0.649865 
stat-001    1         29.61       0.656095 
stat-001    1         29.64       0.662459 
stat-001    1         29.67       0.668962 
stat-001    1          29.7        0.67561 
stat-001    1         29.73       0.682407 
stat-001    1         29.76       0.689362 
stat-001    1         29.79       0.696482 
stat-001    1         29.82       0.703772 
stat-001    1         29.85       0.711245 
stat-001    1         29.88       0.718906 
stat-001    1         29.91       0.726765 
stat-001    1         29.94       0.734832 
stat-001    1         29.97       0.743119 
stat-001    1            30       0.751636 
